sample_in_window,time_seconds_in_window,absolute_time_seconds_in_recording,prob_Fpz,prob_Fp1,prob_Fp2,prob_AF3,prob_AF4,prob_AF7,prob_AF8,prob_Fz,prob_F1,prob_F2,prob_F3,prob_F4,prob_F5,prob_F6,prob_F7,prob_F8,prob_FCz,prob_FC1,prob_FC2,prob_FC3,prob_FC4,prob_FC5,prob_FC6,prob_FT7,prob_FT8,prob_Cz,prob_C1,prob_C2,prob_C3,prob_C4,prob_C5,prob_C6,prob_T7,prob_T8,prob_CP1,prob_CP2,prob_CP3,prob_CP4,prob_CP5,prob_CP6,prob_TP7,prob_TP8,prob_Pz,prob_P3,prob_P4,prob_P5,prob_P6,prob_P7,prob_P8,prob_POz,prob_PO3,prob_PO4,prob_PO5,prob_PO6,prob_PO7,prob_PO8,prob_Oz,prob_O1,prob_O2
1831,7.324,313.324,0.0067944513,0.96346575,0.9625351,0.0022578076,0.0008013926,0.001042758,0.00073170726,0.8596555,0.005651944,0.002378609,0.927971,0.93627185,0.0011186949,0.010489457,0.9661389,0.801485,0.0007801523,0.00035329035,0.0007271299,0.00033757914,0.0006807327,0.00019540323,0.0009494835,0.0007791801,0.12768236,0.06550828,0.000117102216,0.049350508,0.7104981,0.09322495,0.0003556908,0.0036324728,0.9703691,0.89807874,7.090146e-05,0.00010350956,0.00066971703,0.0006090155,8.061432e-05,0.00013968775,0.00038695458,0.0010949539,0.0018138248,0.001755083,0.0061085448,0.00090064615,0.001431892,0.12124716,0.079137266,0.0008501265,0.00076583296,0.0027828761,0.0010236402,0.0014446925,0.0027669156,0.0062923552,0.0065126964,0.015332761,0.010918995
1832,7.328,313.328,0.006585409,0.9629879,0.96248585,0.0021781921,0.0007856738,0.0009461292,0.00064837787,0.859499,0.006811892,0.0024797064,0.9294804,0.93632483,0.0011476546,0.010796029,0.9664513,0.77950007,0.00079571974,0.00034705535,0.0007543097,0.0003603318,0.000644401,0.00019994598,0.0010448542,0.0007258073,0.115044355,0.0601993,0.000108449036,0.04851656,0.7149273,0.08395388,0.0002974663,0.0040967064,0.9709698,0.891325,5.9570833e-05,0.000118988966,0.0005783612,0.0005147279,7.827314e-05,0.00013871217,0.00042151805,0.0011867135,0.0018285939,0.0018375611,0.00565382,0.0008775054,0.0013359644,0.12561238,0.07616993,0.00084977946,0.0007610517,0.002912465,0.001061126,0.0013552409,0.0026024932,0.0064733573,0.0067011747,0.016262937,0.010833195
1833,7.332,313.332,0.006252484,0.9627115,0.9629502,0.0021412086,0.0007131052,0.0007981863,0.000544192,0.8608459,0.0074347495,0.0024172647,0.9334003,0.9374073,0.0011355598,0.010801943,0.967167,0.7659117,0.0007712917,0.0003196866,0.0007839844,0.00039999845,0.0006253479,0.00020477422,0.0010757159,0.0007018101,0.10208884,0.060019955,8.577746e-05,0.044134513,0.71291363,0.08223372,0.0002321623,0.0037851376,0.9715342,0.8812985,4.881694e-05,0.00012204023,0.00048538318,0.00044914885,7.604546e-05,0.00013363187,0.00046583146,0.0012900654,0.0018012767,0.0017943172,0.005249047,0.000818564,0.0013200421,0.1169524,0.07345817,0.00087824534,0.0007638752,0.003084597,0.0010333803,0.0012546835,0.0025199172,0.0068659685,0.0075981715,0.017970316,0.011696069
1834,7.336,313.336,0.0057757567,0.9624472,0.96268874,0.0022300496,0.0006357518,0.0006987978,0.00047395576,0.8551357,0.0075140367,0.002101879,0.9356126,0.9371793,0.0011583925,0.010385428,0.96743727,0.7562596,0.0007447192,0.0002891705,0.0007978419,0.00042120315,0.00065390154,0.00020641914,0.0010206399,0.0007456501,0.08820247,0.063756295,8.0124446e-05,0.038459484,0.71977687,0.08846747,0.00021042852,0.0035188058,0.9715987,0.86594164,4.3381835e-05,0.00013981888,0.00040973874,0.0003856382,7.6239034e-05,0.00013140154,0.00049406703,0.0014009251,0.0016444636,0.0017847007,0.0053933696,0.00084519753,0.0011675563,0.11653017,0.08653356,0.0010020322,0.0008185242,0.0034282485,0.0010635133,0.0011950936,0.0027022567,0.007483084,0.009155363,0.020039808,0.011655877
1835,7.34,313.34,0.006014119,0.9609687,0.96208715,0.0024587335,0.00057322066,0.000672949,0.00048426155,0.8488742,0.0071559353,0.0017488144,0.93836963,0.937707,0.0011483474,0.010596703,0.9691525,0.7536639,0.00079202163,0.00028366232,0.0008356594,0.00047959705,0.0007311932,0.00020484746,0.00094236,0.0008734097,0.079505995,0.0788895,6.8658825e-05,0.029224679,0.72394437,0.103802025,0.0002189294,0.0026632105,0.9728895,0.85798424,4.447846e-05,0.00016310473,0.00034808335,0.0003206316,7.399195e-05,0.00012426161,0.00051868724,0.0014656277,0.0015845848,0.0017414336,0.005573394,0.0008691611,0.0009966817,0.117715284,0.09597628,0.0011357188,0.00088670925,0.0035494703,0.001042319,0.0011504994,0.0025841997,0.007624153,0.009319328,0.020829879,0.01194363
1836,7.344,313.344,0.0060456046,0.95920384,0.9608913,0.002618164,0.00062254607,0.00063271646,0.0004936589,0.85549664,0.0075058234,0.0016510284,0.93913424,0.93620163,0.0010874502,0.011359657,0.97052675,0.7583061,0.00093318353,0.00028284595,0.00085367827,0.0005294358,0.0009153212,0.00022007778,0.000891046,0.0011666785,0.08049495,0.101652674,6.8469344e-05,0.024940167,0.7295789,0.13425203,0.00023750436,0.0019954047,0.9739663,0.86725855,4.6931033e-05,0.00016802899,0.00030626616,0.0002850224,7.13238e-05,0.00011286441,0.000496187,0.001355226,0.0014684288,0.0017618051,0.00530517,0.00080413424,0.0009278927,0.11404658,0.09534317,0.0012576897,0.00094382296,0.0036389004,0.0010691844,0.0011367601,0.0024928038,0.0071479413,0.009157626,0.020407587,0.012330378
1837,7.348,313.348,0.0059703947,0.9573309,0.9594694,0.0027438684,0.00064386753,0.00057173404,0.0004945691,0.8558859,0.0076118577,0.0016903195,0.9407649,0.9355144,0.0010423324,0.011751438,0.97107625,0.7596848,0.0010178738,0.00026653302,0.00085024314,0.0005757144,0.0010531779,0.00022400079,0.0009418372,0.0013536195,0.077782296,0.12714183,7.4022435e-05,0.022245623,0.7294783,0.15242119,0.00025339107,0.0016286451,0.97412664,0.8668156,4.9362967e-05,0.00017369875,0.00027955614,0.00026735917,6.919405e-05,0.000107061176,0.00048053009,0.001344959,0.0015220107,0.0018714936,0.005398969,0.00082919636,0.0010045513,0.124816805,0.10387651,0.0014139782,0.0010311111,0.0037877006,0.0011010509,0.0011412427,0.0025800818,0.0074025895,0.009528617,0.021390872,0.012256679
1838,7.352,313.352,0.005877348,0.9560685,0.95893466,0.0027433815,0.00057133555,0.00054335105,0.0005092526,0.8552092,0.007275268,0.0014808492,0.9433395,0.93499565,0.0009940767,0.010638835,0.97135913,0.7654068,0.0010508063,0.00023877861,0.0008173146,0.0006036406,0.0010839744,0.00022282603,0.0010120985,0.0013517148,0.070287846,0.15145993,7.8960446e-05,0.018210704,0.7119856,0.1660146,0.00025761535,0.0012418472,0.97385037,0.8614155,5.0185536e-05,0.00016529839,0.00025525843,0.0002502569,7.334194e-05,0.00011142983,0.00049846363,0.001357139,0.0018446863,0.002109773,0.0057614045,0.00094460335,0.0012885843,0.15293057,0.1112235,0.0015753516,0.0011699949,0.003692204,0.0010588408,0.0011238722,0.0026374827,0.0076387357,0.0091065345,0.020523278,0.012603004
1839,7.356,313.356,0.0060596927,0.95510924,0.95787156,0.0028467283,0.00051181205,0.0005279445,0.0004984102,0.8509643,0.006397335,0.0013025518,0.94295514,0.9336056,0.00087885937,0.009307805,0.9713472,0.7695507,0.0009925923,0.00021859941,0.0007953968,0.0005956579,0.0010253418,0.0002276336,0.0010179029,0.0012493666,0.05779734,0.16869949,8.304953e-05,0.014622127,0.6951243,0.19102383,0.00025970984,0.0009382183,0.9742828,0.86864614,4.9054237e-05,0.00015809637,0.00023624436,0.00022893935,7.944291e-05,0.000113455186,0.0004967016,0.0013176316,0.0020831442,0.0023265912,0.005674706,0.0009183979,0.001467374,0.19797915,0.12330388,0.0016655322,0.0012891815,0.0038971768,0.0011581337,0.0012020201,0.0028821826,0.008592652,0.0104590785,0.021928512,0.012816917
1840,7.36,313.36,0.0064571877,0.9544357,0.956996,0.0029588859,0.0004611463,0.0005681496,0.0005127777,0.830507,0.005431426,0.0012433195,0.94130677,0.9309259,0.0007920959,0.008429809,0.9706632,0.7632976,0.00095602294,0.00020615832,0.0007574986,0.00057954516,0.00093334756,0.0002339892,0.00094992825,0.001048636,0.04815825,0.17425677,8.095945e-05,0.012918217,0.68459386,0.21153751,0.00023863385,0.0007137341,0.9747317,0.87840164,4.5712783e-05,0.0001447954,0.00022270899,0.00021200902,8.702651e-05,0.00011555504,0.0004775356,0.0011056135,0.0024774158,0.0029948598,0.0061511933,0.00085639424,0.0016647719,0.24297166,0.13296255,0.0017546319,0.0014694456,0.004157162,0.0012446376,0.001227131,0.0029836274,0.00921724,0.011484079,0.023514422,0.012952591
1841,7.364,313.364,0.006577908,0.9542487,0.95663303,0.0028825388,0.00043617326,0.0006084559,0.00053949584,0.8254448,0.004939787,0.0011159563,0.9395254,0.9280971,0.0007585587,0.007931598,0.96926636,0.7465454,0.0009418512,0.0001977214,0.0006915049,0.00056429947,0.00085943594,0.00024026186,0.00093647995,0.00089444686,0.044204764,0.17160563,7.910077e-05,0.012678969,0.6733683,0.22300065,0.00021469522,0.00065858284,0.97450554,0.8824674,4.403443e-05,0.00012789569,0.00021677892,0.0001971649,9.1995906e-05,0.00012703444,0.00048329984,0.0009004728,0.0031445813,0.00378032,0.0069268756,0.00095783314,0.0019149346,0.28449765,0.15598492,0.0018028651,0.0015616548,0.0043212525,0.0013021941,0.0012132741,0.003098692,0.009877561,0.01276564,0.025824223,0.0145896925
1842,7.368,313.368,0.006613625,0.9536729,0.9562119,0.0029099304,0.00044535846,0.0005928306,0.00055320957,0.82281494,0.0047147362,0.0010342499,0.936974,0.9248917,0.0007313524,0.0071897055,0.9665658,0.714862,0.00090367283,0.00018276802,0.0006100563,0.000534609,0.00087371893,0.00024366622,0.00089828717,0.0007733156,0.043371297,0.16103813,7.961521e-05,0.012798475,0.6653401,0.23705837,0.00019373192,0.00062581804,0.97473234,0.89064306,4.0018942e-05,0.00010691662,0.0001851597,0.00016671189,8.54835e-05,0.0001222001,0.00047513412,0.00077424844,0.0032322141,0.0042018327,0.008195015,0.0010808628,0.0020372209,0.32542995,0.17391084,0.0017291023,0.0014253597,0.0042903586,0.0014090147,0.0012411742,0.0034184274,0.010915128,0.013070373,0.027061542,0.014822642
1843,7.372,313.372,0.0064813015,0.9530137,0.9554536,0.0027639028,0.00044371915,0.0005611323,0.0005545343,0.81333745,0.004374824,0.0010803255,0.9337672,0.9210549,0.0006840367,0.0072222184,0.9650566,0.6785795,0.0009255334,0.00018417015,0.0005993793,0.0005459535,0.00091063674,0.0002414438,0.0009406055,0.00075667945,0.043501776,0.15407568,7.8353114e-05,0.012229837,0.66921794,0.2616401,0.00016389483,0.0005453351,0.9756501,0.90463597,3.8991635e-05,8.954484e-05,0.00015909324,0.00016173476,7.9167934e-05,0.00011420981,0.00044805862,0.00067067065,0.0033954664,0.004553498,0.008770035,0.001170442,0.0019419472,0.33636788,0.19024529,0.0016572452,0.0012760158,0.004058688,0.0014173979,0.0012560263,0.0037876717,0.011785766,0.012610317,0.026071476,0.015626375
1844,7.376,313.376,0.006248198,0.9518023,0.9541596,0.002633498,0.00042155842,0.0005105605,0.0005130608,0.79909813,0.003761577,0.0010744485,0.9311229,0.9161787,0.000637313,0.007523281,0.96448296,0.6522004,0.0010309799,0.00020091354,0.00066960085,0.00061232666,0.0009902734,0.00025555113,0.00094136345,0.00084421557,0.04682861,0.16496834,7.128375e-05,0.010867356,0.6649864,0.27241266,0.00015345246,0.00043265827,0.9759486,0.91165626,3.7680296e-05,8.635517e-05,0.00018844298,0.00016587232,7.719489e-05,0.00011759144,0.0004532799,0.0005635996,0.0034142258,0.0044240956,0.007876721,0.0009500898,0.0016367675,0.33997273,0.2067821,0.0016888991,0.0011175291,0.0038306634,0.0013675152,0.0012262278,0.003982327,0.012621734,0.013025669,0.028757412,0.017531892
1845,7.38,313.38,0.0059405956,0.950946,0.95232576,0.002587445,0.0004306168,0.0004868221,0.00048071172,0.7854759,0.0038771513,0.0012360134,0.9265664,0.9096401,0.0006307356,0.007653599,0.9630725,0.6244452,0.0011549356,0.00022944501,0.00081821234,0.0007217433,0.0010282319,0.0002734702,0.0009577168,0.00090549747,0.056409456,0.17541373,7.565761e-05,0.011154007,0.67047775,0.2949824,0.00016802178,0.00042109212,0.97520024,0.9205368,3.9397477e-05,0.00010197912,0.00021251559,0.00017684881,8.910599e-05,0.0001428505,0.00048051175,0.0005095362,0.0033219163,0.004435445,0.007028156,0.0008979971,0.0013251726,0.35255927,0.22012438,0.001515422,0.00098087,0.0035550352,0.0013169879,0.001175307,0.0040563447,0.012332284,0.012727644,0.029597254,0.017506752
1846,7.384,313.384,0.005985471,0.95109,0.9527192,0.0026279856,0.00043841987,0.00046042528,0.0005027808,0.79311126,0.004367032,0.0014242037,0.92473453,0.9052421,0.0006533596,0.007730025,0.96196884,0.59111357,0.0012884929,0.00027513455,0.0010024785,0.00085370184,0.0010321824,0.0003016591,0.0010825879,0.000909575,0.058018494,0.17300835,7.5741205e-05,0.012101805,0.6695499,0.28595713,0.00016438424,0.0004545804,0.9751483,0.92000365,3.9453873e-05,0.000104107945,0.0002185992,0.0001830874,9.437978e-05,0.00016255124,0.0005236509,0.0005105162,0.0034180766,0.00419114,0.0061159395,0.0008468912,0.0010098309,0.35082155,0.22964999,0.001217306,0.0008583038,0.0034268182,0.0012215205,0.0010502128,0.0038203257,0.012091554,0.011904343,0.029040853,0.016640514
1847,7.388,313.388,0.005752114,0.95258766,0.9533771,0.0025784674,0.0004571499,0.0004269453,0.0004868537,0.799969,0.004855733,0.0016238558,0.922947,0.90327233,0.00068160944,0.0081773875,0.9616485,0.5610139,0.0014128421,0.00030174424,0.0011056756,0.0009825428,0.0010305184,0.000330658,0.0011466809,0.0009338653,0.058176763,0.14826466,7.269784e-05,0.013709747,0.66479415,0.2557169,0.00015123736,0.00051277963,0.9747166,0.9132502,4.1478695e-05,0.00010314264,0.00024493027,0.00020098175,0.00010098615,0.00017873356,0.00060420757,0.00053132477,0.002985232,0.0038891104,0.005660743,0.0007487611,0.0007669517,0.33683425,0.21773,0.00097177475,0.0007520979,0.0032438182,0.001048739,0.0008770102,0.0033022512,0.012254607,0.01166195,0.028667338,0.01792604
1848,7.392,313.392,0.005456619,0.9528898,0.95280993,0.0023492554,0.00043890518,0.00038576874,0.00043221554,0.78946716,0.0050076605,0.0017612844,0.9214177,0.90282387,0.0007185949,0.00935016,0.96234983,0.5332912,0.0014688825,0.0003062755,0.0011040437,0.0010720055,0.0010074204,0.00033650032,0.0011306723,0.00096886815,0.058650732,0.11679711,6.280224e-05,0.013148684,0.6726918,0.22809272,0.00014736655,0.0005985584,0.97438884,0.8996508,4.6848403e-05,0.00011869795,0.0002474305,0.00020424832,0.00010807161,0.00018883239,0.0006637894,0.0005288079,0.0028296623,0.004247904,0.0050418274,0.00064943475,0.000632964,0.352658,0.19859868,0.0007939867,0.0006716855,0.0028989206,0.0009519115,0.00080536003,0.003130726,0.01170782,0.01268807,0.032173827,0.01908926
1849,7.396,313.396,0.005277818,0.9528954,0.95214134,0.0022574994,0.0004433602,0.00034385044,0.00039478144,0.7964242,0.0049534733,0.0017769987,0.91878104,0.90224195,0.00075930037,0.009992076,0.9624014,0.5060781,0.0016082864,0.0003007706,0.0010580402,0.0011047986,0.0009787696,0.00033806014,0.0010828736,0.0010339066,0.055501178,0.10610058,6.164008e-05,0.013769964,0.6662873,0.23235023,0.00016835856,0.0006921896,0.97365403,0.8884847,6.0091985e-05,0.00013228533,0.00025557962,0.00021158555,0.000121568555,0.0001948999,0.00073843874,0.0005492972,0.0028642986,0.004718956,0.00459719,0.0006126828,0.000540482,0.37374118,0.2052342,0.00068053586,0.0005914236,0.0026266125,0.0008769283,0.000780969,0.0029370904,0.01116122,0.01314021,0.033727072,0.020800421
1850,7.4,313.4,0.0053849225,0.9537038,0.9529264,0.002436202,0.00048017458,0.00030991124,0.00039047172,0.8130892,0.0050344532,0.0016602514,0.9152879,0.89954084,0.00083424844,0.009984857,0.96157056,0.47286552,0.0015809558,0.00030963952,0.0010026676,0.0010657802,0.00094580924,0.00033414733,0.0009339013,0.0010328818,0.045380697,0.09975505,5.773913e-05,0.013879544,0.6601213,0.21803752,0.00019700124,0.00074494694,0.9734753,0.8816185,6.973431e-05,0.00013782445,0.00026748257,0.00021026265,0.00012588466,0.00019149247,0.00081780343,0.0005863861,0.0026740779,0.004739911,0.00463661,0.0006802476,0.000482386,0.3794673,0.23188582,0.0006564526,0.0005831709,0.0029424473,0.0008781801,0.0008053734,0.0029077218,0.011336814,0.013868128,0.033963636,0.021208936
1851,7.404,313.404,0.005471394,0.95398104,0.95371175,0.002336595,0.00050171174,0.00034018455,0.0004395822,0.8205914,0.005420011,0.0016556248,0.9142043,0.8977405,0.00088450516,0.010853301,0.962554,0.4549641,0.0016481825,0.00032079947,0.0009995422,0.0011848656,0.0009613947,0.00033356613,0.0008131829,0.001072059,0.04331138,0.10056135,5.8693324e-05,0.014456003,0.6600876,0.20364371,0.00022067809,0.0008127646,0.9724062,0.8700058,7.580486e-05,0.00014966406,0.00029790876,0.00023491465,0.0001434983,0.00019861021,0.000875446,0.0006489661,0.0026138306,0.005489829,0.0046691233,0.00072058354,0.00045374548,0.3622584,0.23766966,0.0007081297,0.00058782165,0.002718511,0.00083045126,0.0008140742,0.002774602,0.010584298,0.013537095,0.03311986,0.021845376
1852,7.408,313.408,0.005587386,0.9545049,0.95515025,0.0021973546,0.00056273007,0.00038764536,0.000514005,0.832727,0.005770863,0.0018864818,0.9132225,0.8978867,0.0008980596,0.012439656,0.9644925,0.46236074,0.0015322829,0.0003293423,0.0010000194,0.0013552023,0.0010255636,0.0003159886,0.0007706603,0.0012351708,0.049151,0.09507646,5.823426e-05,0.0153810335,0.66117316,0.1807591,0.00020633962,0.0009713369,0.97093964,0.8491531,7.446585e-05,0.00017936798,0.0003557466,0.00026044456,0.00016359912,0.0002037663,0.00088152674,0.0007218,0.002596928,0.0059570945,0.004552966,0.0007006924,0.00043259558,0.33801997,0.24144442,0.000728996,0.0005345866,0.002251527,0.00071300124,0.00076771877,0.0022649805,0.008974722,0.012849551,0.03202892,0.021048175
1853,7.412,313.412,0.005730983,0.95579094,0.95633924,0.002417112,0.0006350111,0.00043791824,0.0005975902,0.83708483,0.0063166837,0.002080838,0.9133533,0.89889896,0.00090986665,0.01327548,0.9662793,0.48905537,0.0014224551,0.00032407942,0.0009603657,0.001374989,0.0010763797,0.0003076225,0.00074578874,0.0013956066,0.05374858,0.081451856,5.743145e-05,0.017913057,0.6749072,0.16303729,0.00017542664,0.001232944,0.97102034,0.8329186,8.1790145e-05,0.0001917309,0.0003715276,0.00027140163,0.00017805047,0.00022138133,0.0008979141,0.0007017155,0.0025181067,0.0066474727,0.004824151,0.00072995364,0.00040868507,0.3183783,0.25148374,0.00071910693,0.0004976151,0.0020902378,0.00072059385,0.00075309374,0.0019301708,0.008153741,0.012662022,0.032198023,0.020926183
1854,7.416,313.416,0.0061350097,0.9576944,0.9582931,0.0024870087,0.0007242119,0.0005324853,0.00072847586,0.84188,0.006191781,0.0020257893,0.916572,0.90375745,0.00097131374,0.01377854,0.96819144,0.5529344,0.0013240195,0.00032599136,0.0009301268,0.0012951585,0.0010652224,0.00032755992,0.00068974495,0.0015574219,0.061207555,0.06981414,5.4736487e-05,0.020019751,0.68051213,0.14547054,0.00015248891,0.0016058161,0.9720968,0.8170756,8.3747706e-05,0.00018633588,0.00036351537,0.00027416935,0.00019928114,0.00024352176,0.0009421679,0.0006934927,0.002735836,0.008174874,0.005761276,0.0008941861,0.0004212766,0.29894903,0.250521,0.0007129951,0.00055823085,0.002067968,0.00074862305,0.0007126966,0.0017993109,0.0085261,0.012976847,0.032641742,0.019610899
1855,7.42,313.42,0.006429415,0.95785856,0.95807993,0.002697356,0.0008532485,0.0006043193,0.0007992995,0.8519673,0.006050286,0.002027969,0.9163109,0.9074638,0.0010431226,0.014723522,0.969536,0.6339146,0.0012287187,0.00029382601,0.0008566917,0.0012277447,0.0010803111,0.00033792722,0.0006201223,0.0018291622,0.07590165,0.05705452,4.971416e-05,0.022870539,0.6789488,0.12842198,0.00014826481,0.0023995738,0.9720548,0.7817238,0.00010236621,0.00019312881,0.0003802987,0.00028539685,0.00022115854,0.00026169358,0.0010071296,0.00069006486,0.0030381153,0.010129225,0.007237966,0.0010869509,0.0004815944,0.32411996,0.26296836,0.00078865734,0.00064689125,0.0022617038,0.00085415144,0.00076674204,0.0019874147,0.00921812,0.01633651,0.037576064,0.021526398
1856,7.424,313.424,0.0064364434,0.9575466,0.9576896,0.0028221323,0.00096638873,0.00068832823,0.0008466919,0.8594227,0.006389507,0.0021611238,0.91484946,0.9097309,0.0011181553,0.016540676,0.97009474,0.68390656,0.0009755665,0.0002616998,0.0007723111,0.0011723043,0.0010707863,0.0003264554,0.00062948285,0.0020572452,0.098372065,0.039611146,5.1350755e-05,0.029953577,0.6644196,0.105137855,0.00014447406,0.0043544387,0.97207355,0.7345723,0.00014317165,0.00020002262,0.0003572435,0.00029239134,0.00023515106,0.00026585866,0.0010444411,0.0006535536,0.0031760854,0.014468528,0.009053288,0.001036026,0.00050409685,0.39913216,0.29123887,0.00084975606,0.00066756224,0.0022007162,0.00089005963,0.0007759125,0.0020612257,0.009112302,0.017228296,0.042177483,0.023740483
1857,7.428,313.428,0.0062745535,0.95679617,0.9576735,0.0028411988,0.001060989,0.0007321771,0.0009078,0.86587524,0.0065095164,0.0020556278,0.91457886,0.9120838,0.0011587059,0.017066637,0.9705527,0.7167933,0.00089626224,0.00025503608,0.0007163546,0.0011344191,0.0010324622,0.000295787,0.0006109783,0.0020696663,0.10571581,0.026606929,4.9116257e-05,0.03831362,0.65773815,0.07782563,0.0001319184,0.0072181853,0.9725779,0.684274,0.00016759631,0.00019157228,0.0003546682,0.00028847632,0.00023424724,0.00026987717,0.0011242422,0.0006066386,0.0034124332,0.017866995,0.010512948,0.0010469053,0.0005232066,0.44791943,0.33701095,0.00085397396,0.0006099749,0.0022330543,0.0007980065,0.0007134278,0.0018657251,0.008308358,0.014976186,0.040384304,0.024792308
1858,7.432,313.432,0.006071825,0.95553935,0.95729077,0.002740909,0.0010991493,0.0006746269,0.00092881534,0.8710104,0.006284459,0.001916533,0.91324,0.91257,0.0011397066,0.01643765,0.9709957,0.74355274,0.00085217564,0.00026401575,0.0006535707,0.0010107543,0.0009831467,0.0003071138,0.0005702209,0.0018350075,0.11425015,0.018107308,4.5781933e-05,0.049785968,0.65422267,0.06378459,0.00011405841,0.01065041,0.97309035,0.64946246,0.00017221452,0.00018135963,0.00034781385,0.0002779957,0.00022675197,0.00027292452,0.0012004302,0.00061233575,0.0041698483,0.020093508,0.011259218,0.0012240759,0.0005882302,0.48030365,0.36204448,0.00084619713,0.0006151851,0.0023569828,0.00084679114,0.0007296949,0.0019917863,0.008267167,0.014000696,0.041649885,0.026502479
